code,code_variant,rarity,type,life,name,color,cost,power,counter,feature,character_type,description,trigger,image
OP02-035,OP02-035_p2,C,CHARACTER,,Trafalgar Law,Green,2,3000,1000,FILM/Supernovas/Heart Pirates,Slash,[Activate: Main] ➀ (You may rest the specified number of DON!! cards in your cost area.) You may return this Character to the owner's hand: Play up to 1 Character with a cost of 3 from your hand.,,https://en.onepiece-cardgame.com../images/cardlist/card/OP02-035_p2.png?240524
OP02-037,OP02-037_p1,UC,CHARACTER,,Nico Robin,Green,3,4000,1000,FILM/Straw Hat Crew,Strike,[On Play] Play up to 1 {FILM} or {Straw Hat Crew} type Character card with a cost of 2 or less from your hand.,,https://en.onepiece-cardgame.com../images/cardlist/card/OP02-037_p1.png?240524
OP02-039,OP02-039_p1,C,CHARACTER,,Franky,Green,5,7000,1000,FILM/Straw Hat Crew,Special,-,,https://en.onepiece-cardgame.com../images/cardlist/card/OP02-039_p1.png?240524
OP02-040,OP02-040_p1,R,CHARACTER,,Brook,Green,4,5000,1000,FILM/Straw Hat Crew,Slash,[On Play] Play up to 1 {FILM} or {Straw Hat Crew} type Character card with a cost of 3 or less from your hand.,,https://en.onepiece-cardgame.com../images/cardlist/card/OP02-040_p1.png?240524
OP02-041,OP02-041_p2,R,CHARACTER,,Monkey.D.Luffy,Green,7,7000,-,FILM/Supernovas/Straw Hat Crew,Strike,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] Play up to 1 {FILM} or {Straw Hat Crew} type Character card with a cost of 4 or less from your hand.",,https://en.onepiece-cardgame.com../images/cardlist/card/OP02-041_p2.png?240524
OP02-043,OP02-043_p1,C,CHARACTER,,Roronoa Zoro,Green,4,6000,1000,FILM/Supernovas/Straw Hat Crew,Slash,-,,https://en.onepiece-cardgame.com../images/cardlist/card/OP02-043_p1.png?240524
OP02-045,OP02-045_p1,C,EVENT,,Three Sword Style Oni Giri,Green,3,-,-,FILM/Supernovas/Straw Hat Crew,-,"[Counter] Up to 1 of your Leader or Character cards gains +6000 power during this battle. Then, play up to 1 Character card with a cost of 3 or less and no base effect from your hand.", Rest up to 1 of your opponent's Leader or Character cards with a cost of 5 or less.,https://en.onepiece-cardgame.com../images/cardlist/card/OP02-045_p1.png?240524
ST11-001,ST11-001,L,LEADER,5,Uta,Green,,5000,-,FILM,Special,"[DON!! x1] [When Attacking] [Once Per Turn] Reveal 1 card from the top of your deck and add up to 1 {FILM} type card to your hand. Then, place the rest at the bottom of your deck.",,https://en.onepiece-cardgame.com../images/cardlist/card/ST11-001.png?240524
ST11-002,ST11-002,SR,CHARACTER,,Uta,Green,3,4000,1000,Music/FILM,Special,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[End of Your Turn] You may trash 1 Event from your hand: Set up to 1 of your {FILM} type Characters as active.",,https://en.onepiece-cardgame.com../images/cardlist/card/ST11-002.png?240524
ST11-003,ST11-003,C,EVENT,,Backlight,Green,2,-,-,Music/FILM,-,"[Main] If your Leader is [Uta], choose one:• Rest up to 1 of your opponent's Characters with a cost of 5 or less.• K.O. up to 1 of your opponent's rested Characters with a cost of 5 or less.",,https://en.onepiece-cardgame.com../images/cardlist/card/ST11-003.png?240524
ST11-004,ST11-004,SR,EVENT,,New Genesis,Green,1,-,-,Music/FILM,-,"[Main] If your Leader is [Uta], look at 3 cards from the top of your deck; reveal up to 1 {FILM} type card other than [New Genesis] and add it to your hand. Then, place the rest at the bottom of your deck in any order and set up to 1 of your DON!! cards as active.",,https://en.onepiece-cardgame.com../images/cardlist/card/ST11-004.png?240524
ST11-005,ST11-005,C,EVENT,,I'm invincible,Green,3,-,-,音楽/FILM,-,[Main] Set up to 1 of your [Uta] Leader as active., Up to 1 of your Leader or Character cards gains +1000 power during this turn.,https://en.onepiece-cardgame.com../images/cardlist/card/ST11-005.png?240524
OP01-016,OP01-016_p3,R,CHARACTER,,Nami,Red,1,2000,1000,Straw Hat Crew,Special,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 {Straw Hat Crew} type card other than [Nami] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,https://en.onepiece-cardgame.com../images/cardlist/card/OP01-016_p3.png?240524
OP01-025,OP01-025_p2,SR,CHARACTER,,Roronoa Zoro,Red,3,5000,-,Supernovas/Straw Hat Crew,Slash,[Rush] (This card can attack on the turn in which it is played.),,https://en.onepiece-cardgame.com../images/cardlist/card/OP01-025_p2.png?240524
ST10-001,ST10-001,L,LEADER,4,Trafalgar Law,Red/Purple,,5000,-,Heart Pirates,Slash,"[Activate: Main] [Once Per Turn] DON!! −3 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Place up to 1 of your opponent's Characters with 3000 power or less at the bottom of the owner's deck, and play up to 1 Character card with a cost of 4 or less from your hand.",,https://en.onepiece-cardgame.com../images/cardlist/card/ST10-001.png?240524
ST10-002,ST10-002,L,LEADER,3,Monkey.D.Luffy,Red/Purple,,6000,-,Straw Hat Crew,Strike,"[Activate: Main] [Once Per Turn] If you have 0 DON!! cards on your field or 8 or more DON!! cards on your field, add up to 1 DON!! card from your DON!! deck and set it as active.",,https://en.onepiece-cardgame.com../images/cardlist/card/ST10-002.png?240524
ST10-003,ST10-003,L,LEADER,5,"Eustass""Captain""Kid",Red/Purple,,5000,-,Kid Pirates,Special,"[Your Turn] If you have 4 or more Life cards, give this Leader −1000 power.[When Attacking] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): This Leader gains +2000 power during this turn.",,https://en.onepiece-cardgame.com../images/cardlist/card/ST10-003.png?240524
ST10-004,ST10-004,C,CHARACTER,,Sanji,Red,6,6000,1000,Straw Hat Crew,Strike,"[On Play] If your opponent has a Character with 5000 or more power, this Character gains [Rush] during this turn.(This card can attack on the turn in which it is played.)",,https://en.onepiece-cardgame.com../images/cardlist/card/ST10-004.png?240524
ST10-005,ST10-005,C,CHARACTER,,Jinbe,Red,2,2000,2000,Fish-Man/Straw Hat Crew,Strike,[DON!! x1] [When Attacking] Give up to 1 of your opponent's Characters −2000 power during this turn.,,https://en.onepiece-cardgame.com../images/cardlist/card/ST10-005.png?240524
ST10-006,ST10-006,SR,CHARACTER,,Monkey.D.Luffy,Red,10,11000,-,Straw Hat Crew,Strike,"[Rush] (This card can attack on the turn in which it is played.)[Once Per Turn] When your opponent activates a [Blocker], K.O. up to 1 of your opponent's Characters with 8000 power or less.",,https://en.onepiece-cardgame.com../images/cardlist/card/ST10-006.png?240524
ST10-007,ST10-007,C,CHARACTER,,Killer,Purple,5,6000,1000,Kid Pirates,Slash,"[Your Turn] [Once Per Turn] When a DON!! card on your field is returned to your DON!! deck, K.O. up to 1 of your opponent's rested Characters with a cost of 3 or less.",,https://en.onepiece-cardgame.com../images/cardlist/card/ST10-007.png?240524
ST10-008,ST10-008,C,CHARACTER,,Shachi & Penguin,Purple,4,5000,2000,Heart Pirates,Ranged,"[On Play] If you have 3 or less DON!! cards on your field, add up to 2 DON!! cards from your DON!! deck and rest them.",,https://en.onepiece-cardgame.com../images/cardlist/card/ST10-008.png?240524
ST10-009,ST10-009,C,CHARACTER,,Jean Bart,Purple,4,5000,1000,Heart Pirates,Strike,[On Play] ➀ (You may rest the specified number of DON!! cards in your cost area.): Add up to 1 DON!! card from your DON!! deck and set it as active.,,https://en.onepiece-cardgame.com../images/cardlist/card/ST10-009.png?240524
ST10-010,ST10-010,SR,CHARACTER,,Trafalgar Law,Purple,4,5000,1000,Heart Pirates,Slash,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): If your opponent has 7 or more cards in their hand, trash 2 cards from your opponent's hand.",,https://en.onepiece-cardgame.com../images/cardlist/card/ST10-010.png?240524
ST10-011,ST10-011,C,CHARACTER,,Heat,Purple,3,4000,1000,Kid Pirates,Special,"[Your Turn] [Once Per Turn] When a DON!! card on your field is returned to your DON!! deck, this Character gains +2000 power until the start of your next turn.",,https://en.onepiece-cardgame.com../images/cardlist/card/ST10-011.png?240524
ST10-012,ST10-012,C,CHARACTER,,Bepo,Purple,4,5000,1000,Minks/Heart Pirates,Strike,"[On Play]/[When Attacking] If your opponent has more DON!! cards on their field than you, add up to 1 DON!! card from your DON!! deck and rest it.",,https://en.onepiece-cardgame.com../images/cardlist/card/ST10-012.png?240524
ST10-013,ST10-013,SR,CHARACTER,,"Eustass""Captain""Kid",Purple,7,8000,-,Kid Pirates,Special,[On Play]/[When Attacking] DON!! −1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Up to 1 of your Leader gains +1000 power until the start of your next turn.,,https://en.onepiece-cardgame.com../images/cardlist/card/ST10-013.png?240524
ST10-014,ST10-014,C,CHARACTER,,Wire,Purple,3,3000,1000,Kid Pirates,Slash,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[Once Per Turn] When a DON!! card on your field is returned to your DON!! deck, draw 1 card and trash 1 card from your hand.",,https://en.onepiece-cardgame.com../images/cardlist/card/ST10-014.png?240524
ST10-015,ST10-015,C,EVENT,,Gum-Gum Giant Sumo Slap,Red,1,-,-,Straw Hat Crew,-,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle, and K.O. up to 1 of your opponent's Characters with 2000 power or less.",,https://en.onepiece-cardgame.com../images/cardlist/card/ST10-015.png?240524
ST10-016,ST10-016,C,EVENT,,Gum-Gum Kong Gatling,Red,5,-,-,Straw Hat Crew,-,[Main] K.O. up to 1 of your opponent's Characters with 7000 power or less., Up to 1 of your Leader gains +1000 power until the end of your next turn.,https://en.onepiece-cardgame.com../images/cardlist/card/ST10-016.png?240524
ST10-017,ST10-017,C,EVENT,,Punk Vise,Purple,3,-,-,Kid Pirates,-,"[Main] Rest up to 1 of your opponent's Characters with a cost of 2 or less, and add up to 1 DON!! card from your DON!! deck and rest it.", Add up to 1 DON!! card from your DON!! deck and set it as active.,https://en.onepiece-cardgame.com../images/cardlist/card/ST10-017.png?240524
ST09-001,ST09-001,L,LEADER,5,Yamato,Yellow,,5000,-,Land of Wano,Strike,"[DON!! x1] [Opponent's Turn] If you have 2 or less Life cards, this Leader gains +1000 power.",,https://en.onepiece-cardgame.com../images/cardlist/card/ST09-001.png?240524
ST09-002,ST09-002,C,CHARACTER,,Uzuki Tempura,Yellow,4,5000,1000,Land of Wano,Slash,-, Rest up to 1 of your opponent's Characters with a cost of 2 or less and add this card to your hand.,https://en.onepiece-cardgame.com../images/cardlist/card/ST09-002.png?240524
ST09-003,ST09-003,C,CHARACTER,,Ulti,Yellow,4,6000,1000,Animal Kingdom Pirates,Strike,-,,https://en.onepiece-cardgame.com../images/cardlist/card/ST09-003.png?240524
ST09-004,ST09-004,C,CHARACTER,,Kaido,Yellow,4,5000,1000,The Four Emperors/Animal Kingdom Pirates,Special,"[DON!! x1] If you have 2 or less Life cards, this Character cannot be K.O.'d in battle.",,https://en.onepiece-cardgame.com../images/cardlist/card/ST09-004.png?240524
ST09-005,ST09-005,SR,CHARACTER,,Kouzuki Oden,Yellow,7,7000,-,Land of Wano/Kouzuki Clan,Slash,[DON!! x1] This Character gains [Double Attack].(This card deals 2 damage.)[On K.O.] You may trash 2 cards from your hand: Add up to 1 card from the top of your deck to the top of your Life cards.,,https://en.onepiece-cardgame.com../images/cardlist/card/ST09-005.png?240524
ST09-006,ST09-006,C,CHARACTER,,Kouzuki Momonosuke,Yellow,2,4000,1000,Land of Wano/Kouzuki Clan,Special,-,,https://en.onepiece-cardgame.com../images/cardlist/card/ST09-006.png?240524
ST09-007,ST09-007,C,CHARACTER,,Shinobu,Yellow,3,2000,-,Land of Wano,Special,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Block] You may add 1 card from the top or bottom of your Life cards to your hand: This Character gains +4000 power during this battle.",,https://en.onepiece-cardgame.com../images/cardlist/card/ST09-007.png?240524
ST09-008,ST09-008,C,CHARACTER,,Shimotsuki Ushimaru,Yellow,5,6000,-,Land of Wano,Slash,[DON!! x1] [When Attacking] You may add 1 card from the top or bottom of your Life cards to your hand: Play up to 1 yellow {Land of Wano} type Character card with a cost of 4 or less from your hand.,,https://en.onepiece-cardgame.com../images/cardlist/card/ST09-008.png?240524
ST09-009,ST09-009,C,CHARACTER,,Fugetsu Omusubi,Yellow,3,4000,1000,Land of Wano,Slash,-, K.O. up to 1 of your opponent's Characters with a cost of 1 or less and add this card to your hand.,https://en.onepiece-cardgame.com../images/cardlist/card/ST09-009.png?240524
ST09-010,ST09-010,SR,CHARACTER,,Portgas.D.Ace,Yellow,6,7000,-,Land of Wano/Whitebeard Pirates,Special,"[Once Per Turn] If this Character would be K.O.'d, you may trash 1 card from the top or bottom of your Life cards instead.",,https://en.onepiece-cardgame.com../images/cardlist/card/ST09-010.png?240524
ST09-011,ST09-011,C,CHARACTER,,Monkey.D.Luffy,Yellow,3,5000,1000,Land of Wano/Straw Hat Crew,Strike,-,,https://en.onepiece-cardgame.com../images/cardlist/card/ST09-011.png?240524
ST09-012,ST09-012,C,CHARACTER,,Yamato,Yellow,3,3000,2000,Land of Wano,Strike,[When Attacking] You may add 1 card from the top or bottom of your Life cards to your hand: This Character gains +2000 power until the start of your next turn.,,https://en.onepiece-cardgame.com../images/cardlist/card/ST09-012.png?240524
ST09-013,ST09-013,C,CHARACTER,,Yamato,Yellow,5,7000,1000,Land of Wano,Special,-,,https://en.onepiece-cardgame.com../images/cardlist/card/ST09-013.png?240524
ST09-014,ST09-014,C,EVENT,,Narikabura Arrow,Yellow,1,-,-,Land of Wano,-,"[Counter] If you have 2 or less Life cards, give up to 1 of your opponent's Leader or Character cards −3000 power during this turn.", You may trash 2 cards from your hand: Add up to 1 card from the top of your deck to the top of your Life cards.,https://en.onepiece-cardgame.com../images/cardlist/card/ST09-014.png?240524
ST09-015,ST09-015,C,EVENT,,Thunder Bagua,Yellow,2,-,-,Land of Wano,-,"[Counter] Up to 1 of your Leader or Character cards gains +4000 power during this battle. Then, if you have 2 or less Life cards, add up to 1 of your opponent's Characters with a cost of 3 or less to the top or bottom of the owner's Life cards face-up.", Draw 1 card.,https://en.onepiece-cardgame.com../images/cardlist/card/ST09-015.png?240524
ST08-001,ST08-001,L,LEADER,5,Monkey.D.Luffy,Black,,5000,-,Straw Hat Crew,Strike,"[Your Turn] When a Character is K.O.'d, give up to 1 rested DON!! card to this Leader.",,https://en.onepiece-cardgame.com../images/cardlist/card/ST08-001.png?240524
ST08-002,ST08-002,SR,CHARACTER,,Uta,Black,2,3000,-,FILM,Special,This Character cannot be K.O.'d in battle by Leaders.[Activate: Main] You may rest this Character: Give up to 1 of your opponent's Characters −2 cost during this turn.,,https://en.onepiece-cardgame.com../images/cardlist/card/ST08-002.png?240524
ST08-003,ST08-003,C,CHARACTER,,Gaimon,Black,2,4000,1000,East Blue,Wisdom,-,,https://en.onepiece-cardgame.com../images/cardlist/card/ST08-003.png?240524
ST08-004,ST08-004,C,CHARACTER,,Koby,Black,4,1000,1000,Navy,Strike,[Activate: Main] You may rest this Character: K.O. up to 1 of your opponent's Characters with a cost of 2 or less.,,https://en.onepiece-cardgame.com../images/cardlist/card/ST08-004.png?240524
ST08-005,ST08-005,SR,CHARACTER,,Shanks,Black,9,10000,-,Red-Haired Pirates,Slash,[On Play] You may trash 1 card from your hand: K.O. all Characters with a cost of 1 or less.,,https://en.onepiece-cardgame.com../images/cardlist/card/ST08-005.png?240524
ST08-006,ST08-006,C,CHARACTER,,Shirahoshi,Black,4,-,1000,Merfolk,Wisdom,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] Give up to 1 of your opponent's Characters −4 cost during this turn.",,https://en.onepiece-cardgame.com../images/cardlist/card/ST08-006.png?240524
